"year","stcd","inc","pwin","dv","dvp","fr","po1","po2","redist","dexp","rexp","dpres","switchb","switcha","stch","cdch","cd","state","alphast","FIPS","ICPSR","RevShr","region","sequence","hibst","cdn","alphastcd"
1946,2309,0,0,36.1,40.8,0,0,0,0,NA,NA,NA,0,0,"23","09","9","Minnesota","MN",27,33,"24","NC","21",23,9,"MN09"
1946,2401,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","01","1","Mississippi","MS",28,46,"25","S","22",24,1,"MS01"
1946,2402,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","02","2","Mississippi","MS",28,46,"25","S","22",24,2,"MS02"
1946,2403,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","03","3","Mississippi","MS",28,46,"25","S","22",24,3,"MS03"
1946,2404,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","04","4","Mississippi","MS",28,46,"25","S","22",24,4,"MS04"
1946,2405,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","05","5","Mississippi","MS",28,46,"25","S","22",24,5,"MS05"
1946,2406,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"24","06","6","Mississippi","MS",28,46,"25","S","22",24,6,"MS06"
1946,2407,2,1,NA,92.8,9,2,2,0,NA,NA,NA,0,0,"24","07","7","Mississippi","MS",28,46,"25","S","22",24,7,"MS07"
1946,2501,0,0,49.7,49.3,0,0,0,0,NA,NA,NA,0,0,"25","01","1","Missouri","MO",29,34,"26","NC","23",25,1,"MO01"
1946,2502,0,0,48.9,49.9,0,0,0,0,NA,NA,NA,0,0,"25","02","2","Missouri","MO",29,34,"26","NC","23",25,2,"MO02"
1946,2503,0,0,47.2,49.4,0,0,0,0,NA,NA,NA,0,0,"25","03","3","Missouri","MO",29,34,"26","NC","23",25,3,"MO03"
1946,2504,1,1,55.1,57.2,0,0,0,0,NA,NA,NA,0,0,"25","04","4","Missouri","MO",29,34,"26","NC","23",25,4,"MO04"
1946,2505,2,0,46.3,52.6,9,0,0,0,NA,NA,NA,1,0,"25","05","5","Missouri","MO",29,34,"26","NC","23",25,5,"MO05"
1946,2506,0,0,41.4,43,0,0,0,0,NA,NA,NA,0,0,"25","06","6","Missouri","MO",29,34,"26","NC","23",25,6,"MO06"
1946,2507,0,0,34.6,36,0,0,0,0,NA,NA,NA,0,0,"25","07","7","Missouri","MO",29,34,"26","NC","23",25,7,"MO07"
1946,2508,1,0,48.9,50.5,1,1,0,0,NA,NA,NA,1,1,"25","08","8","Missouri","MO",29,34,"26","NC","23",25,8,"MO08"
1946,2509,1,1,53.9,53.2,0,1,4,0,NA,NA,NA,0,0,"25","09","9","Missouri","MO",29,34,"26","NC","23",25,9,"MO09"
1946,2510,1,1,60.6,56.7,0,0,0,0,NA,NA,NA,0,0,"25","10","10","Missouri","MO",29,34,"26","NC","23",25,10,"MO10"
1946,2511,1,0,49.2,56.7,0,1,0,0,NA,NA,NA,1,0,"25","11","11","Missouri","MO",29,34,"26","NC","23",25,11,"MO11"
1946,2512,0,0,41.8,48.2,0,0,0,0,NA,NA,NA,0,0,"25","12","12","Missouri","MO",29,34,"26","NC","23",25,12,"MO12"
1946,2513,2,1,54.8,NA,9,0,0,0,NA,NA,NA,0,0,"25","13","13","Missouri","MO",29,34,"26","NC","23",25,13,"MO13"
1946,2601,1,1,57.6,68.6,0,0,0,0,NA,NA,NA,0,0,"26","01","1","Montana","MT",30,64,"27","W","24",26,1,"MT01"
1946,2602,0,0,45.5,45.8,2,1,0,0,NA,NA,NA,0,0,"26","02","2","Montana","MT",30,64,"27","W","24",26,2,"MT02"
1946,2701,0,0,33.6,30.1,0,1,4,0,NA,NA,NA,0,0,"27","01","1","Nebraska","NE",31,35,"28","NC","25",27,1,"NE01"
1946,2702,0,0,41.7,40.5,0,0,0,0,NA,NA,NA,0,0,"27","02","2","Nebraska","NE",31,35,"28","NC","25",27,2,"NE02"
1946,2703,0,0,23.9,28.9,0,0,0,0,NA,NA,NA,0,0,"27","03","3","Nebraska","NE",31,35,"28","NC","25",27,3,"NE03"
1946,2704,0,0,28.7,32.1,0,0,0,0,NA,NA,NA,0,0,"27","04","4","Nebraska","NE",31,35,"28","NC","25",27,4,"NE04"
1946,2801,2,0,41.2,63.1,9,4,6,0,NA,NA,NA,1,0,"28","01","1","Nevada","NV",32,65,"29","W","26",28,1,"NV01"
1946,2901,0,0,40.3,49.1,0,1,0,0,NA,NA,NA,0,0,"29","01","1","New_Hampshire","NH",33,4,"30","NE","27",29,1,"NH01"
1946,2902,3,0,35.1,45.6,9,3,6,0,NA,NA,NA,0,0,"29","02","2","New_Hampshire","NH",33,4,"30","NE","27",29,2,"NH02"
1946,3001,0,0,36.5,49.5,0,1,4,0,NA,NA,NA,0,0,"30","01","1","New_Jersey","NJ",34,12,"31","NE","28",30,1,"NJ01"
1946,3002,0,0,32.9,45.6,1,0,0,0,NA,NA,NA,0,1,"30","02","2","New_Jersey","NJ",34,12,"31","NE","28",30,2,"NJ02"
1946,3003,0,0,34,43,0,0,0,0,NA,NA,NA,0,0,"30","03","3","New_Jersey","NJ",34,12,"31","NE","28",30,3,"NJ03"
1946,3004,3,0,47.4,44.3,9,4,5,0,NA,NA,NA,0,0,"30","04","4","New_Jersey","NJ",34,12,"31","NE","28",30,4,"NJ04"
1946,3005,0,0,38.6,41.2,0,1,0,0,NA,NA,NA,0,0,"30","05","5","New_Jersey","NJ",34,12,"31","NE","28",30,5,"NJ05"
1946,3006,0,0,33.8,43.7,0,0,0,0,NA,NA,NA,0,0,"30","06","6","New_Jersey","NJ",34,12,"31","NE","28",30,6,"NJ06"
1946,3007,0,0,31,33.9,0,0,0,0,NA,NA,NA,0,0,"30","07","7","New_Jersey","NJ",34,12,"31","NE","28",30,7,"NJ07"
1946,3008,0,0,28.6,41.3,0,0,0,0,NA,NA,NA,0,0,"30","08","8","New_Jersey","NJ",34,12,"31","NE","28",30,8,"NJ08"
1946,3009,0,0,31,36.5,0,0,0,0,NA,NA,NA,0,0,"30","09","9","New_Jersey","NJ",34,12,"31","NE","28",30,9,"NJ09"
1946,3010,0,0,46.5,46.4,0,0,0,0,NA,NA,NA,0,0,"30","10","10","New_Jersey","NJ",34,12,"31","NE","28",30,10,"NJ10"
1946,3011,0,0,38.3,46.4,0,0,0,0,NA,NA,NA,0,0,"30","11","11","New_Jersey","NJ",34,12,"31","NE","28",30,11,"NJ11"
1946,3012,0,0,35.3,48.3,0,0,0,0,NA,NA,NA,0,0,"30","12","12","New_Jersey","NJ",34,12,"31","NE","28",30,12,"NJ12"
1946,3013,1,1,65.7,70.1,0,0,0,0,NA,NA,NA,0,0,"30","13","13","New_Jersey","NJ",34,12,"31","NE","28",30,13,"NJ13"
1946,3014,1,1,63.5,63.2,0,0,0,0,NA,NA,NA,0,0,"30","14","14","New_Jersey","NJ",34,12,"31","NE","28",30,14,"NJ14"
1946,3101,1,1,NA,NA,0,0,1,0,NA,NA,NA,0,0,"31","01","1","New_Mexico","NM",35,66,"32","W","29",31,1,"NM01"
1946,3102,2,1,NA,NA,9,4,1,0,NA,NA,NA,0,0,"31","02","2","New_Mexico","NM",35,66,"32","W","29",31,2,"NM02"
1946,3201,3,0,21.4,30.9,9,3,6,0,NA,NA,NA,0,0,"32","01","1","New_York","NY",36,13,"33","NE","30",32,1,"NY01"
1946,3202,0,0,21.6,32.1,0,0,0,0,NA,NA,NA,0,0,"32","02","2","New_York","NY",36,13,"33","NE","30",32,2,"NY02"
1946,3203,0,0,24.5,39.4,1,0,0,0,NA,NA,NA,0,0,"32","03","3","New_York","NY",36,13,"33","NE","30",32,3,"NY03"
1946,3204,2,0,40,52.8,9,0,0,0,NA,NA,NA,1,0,"32","04","4","New_York","NY",36,13,"33","NE","30",32,4,"NY04"
1946,3205,2,0,47,54.3,9,2,0,0,NA,NA,NA,1,0,"32","05","5","New_York","NY",36,13,"33","NE","30",32,5,"NY05"
1946,3206,1,0,46.1,55.2,0,0,0,0,NA,NA,NA,1,0,"32","06","6","New_York","NY",36,13,"33","NE","30",32,6,"NY06"
1946,3207,1,1,57.5,63.4,0,0,0,0,NA,NA,NA,0,0,"32","07","7","New_York","NY",36,13,"33","NE","30",32,7,"NY07"
1946,3208,1,1,53.9,59.5,0,0,0,0,NA,NA,NA,0,0,"32","08","8","New_York","NY",36,13,"33","NE","30",32,8,"NY08"
1946,3209,1,1,60.2,64.7,0,0,0,0,NA,NA,NA,0,0,"32","09","9","New_York","NY",36,13,"33","NE","30",32,9,"NY09"
1946,3210,1,1,63.1,68.2,0,0,0,0,NA,NA,NA,0,0,"32","10","10","New_York","NY",36,13,"33","NE","30",32,10,"NY10"
1946,3211,1,1,60.4,65.8,0,0,0,0,NA,NA,NA,0,0,"32","11","11","New_York","NY",36,13,"33","NE","30",32,11,"NY11"
1946,3212,1,1,54,55,1,0,0,0,NA,NA,NA,0,0,"32","12","12","New_York","NY",36,13,"33","NE","30",32,12,"NY12"
1946,3213,1,1,53.5,60.2,0,0,0,0,NA,NA,NA,0,0,"32","13","13","New_York","NY",36,13,"33","NE","30",32,13,"NY13"
1946,3214,1,1,75,72.5,1,1,0,0,NA,NA,NA,0,0,"32","14","14","New_York","NY",36,13,"33","NE","30",32,14,"NY14"
1946,3215,1,1,78.9,80.1,0,0,0,0,NA,NA,NA,0,0,"32","15","15","New_York","NY",36,13,"33","NE","30",32,15,"NY15"
1946,3216,0,0,38.8,46.5,0,0,0,0,NA,NA,NA,0,0,"32","16","16","New_York","NY",36,13,"33","NE","30",32,16,"NY16"
1946,3217,3,0,37.3,42.8,9,3,6,0,NA,NA,NA,0,0,"32","17","17","New_York","NY",36,13,"33","NE","30",32,17,"NY17"
1946,3218,1,1,54.2,NA,0,0,0,0,NA,NA,NA,0,0,"32","18","18","New_York","NY",36,13,"33","NE","30",32,18,"NY18"
1946,3219,1,1,71.4,73.3,3,0,0,0,NA,NA,NA,0,0,"32","19","19","New_York","NY",36,13,"33","NE","30",32,19,"NY19"
1946,3220,1,1,61.1,70.8,0,0,0,0,NA,NA,NA,0,0,"32","20","20","New_York","NY",36,13,"33","NE","30",32,20,"NY20"
1946,3221,2,0,46.5,69.3,9,2,5,0,NA,NA,NA,1,0,"32","21","21","New_York","NY",36,13,"33","NE","30",32,21,"NY21"
1946,3222,1,1,62.5,NA,1,0,0,0,NA,NA,NA,0,0,"32","22","22","New_York","NY",36,13,"33","NE","30",32,22,"NY22"
1946,3223,1,1,63.3,79.5,0,0,0,0,NA,NA,NA,0,0,"32","23","23","New_York","NY",36,13,"33","NE","30",32,23,"NY23"
1946,3224,1,1,69.9,84.8,1,0,0,0,NA,NA,NA,0,0,"32","24","24","New_York","NY",36,13,"33","NE","30",32,24,"NY24"
1946,3225,1,1,51.2,69.5,0,1,0,0,NA,NA,NA,0,0,"32","25","25","New_York","NY",36,13,"33","NE","30",32,25,"NY25"
1946,3226,1,0,45.8,56.4,1,0,0,0,NA,NA,NA,1,0,"32","26","26","New_York","NY",36,13,"33","NE","30",32,26,"NY26"
1946,3227,0,0,31.5,38.1,1,0,0,0,NA,NA,NA,0,1,"32","27","27","New_York","NY",36,13,"33","NE","30",32,27,"NY27"
1946,3228,0,0,24.6,34.5,0,1,0,0,NA,NA,NA,0,0,"32","28","28","New_York","NY",36,13,"33","NE","30",32,28,"NY28"
1946,3229,2,0,39.8,53,9,3,0,0,NA,NA,NA,1,1,"32","29","29","New_York","NY",36,13,"33","NE","30",32,29,"NY29"
1946,3230,0,0,30.5,37,0,1,4,0,NA,NA,NA,0,0,"32","30","30","New_York","NY",36,13,"33","NE","30",32,30,"NY30"
1946,3231,0,0,40.8,40,0,1,0,0,NA,NA,NA,0,0,"32","31","31","New_York","NY",36,13,"33","NE","30",32,31,"NY31"
1946,3232,1,1,55.1,57.2,0,0,0,0,NA,NA,NA,0,0,"32","32","32","New_York","NY",36,13,"33","NE","30",32,32,"NY32"
1946,3233,0,0,30.1,34.4,0,0,0,0,NA,NA,NA,0,0,"32","33","33","New_York","NY",36,13,"33","NE","30",32,33,"NY33"
1946,3234,0,0,25.8,37.1,0,0,0,0,NA,NA,NA,0,0,"32","34","34","New_York","NY",36,13,"33","NE","30",32,34,"NY34"
1946,3235,0,0,45.7,47.7,0,1,4,0,NA,NA,NA,0,0,"32","35","35","New_York","NY",36,13,"33","NE","30",32,35,"NY35"
1946,3236,3,0,36.7,46.8,9,3,0,0,NA,NA,NA,0,0,"32","36","36","New_York","NY",36,13,"33","NE","30",32,36,"NY36"
1946,3237,0,0,28.3,30.8,0,0,0,0,NA,NA,NA,0,0,"32","37","37","New_York","NY",36,13,"33","NE","30",32,37,"NY37"
1946,3238,0,0,27.9,32.5,0,0,0,0,NA,NA,NA,0,0,"32","38","38","New_York","NY",36,13,"33","NE","30",32,38,"NY38"
1946,3239,0,0,27.4,29.1,0,0,0,0,NA,NA,NA,0,0,"32","39","39","New_York","NY",36,13,"33","NE","30",32,39,"NY39"
1946,3240,1,0,39.5,50.4,1,0,0,0,NA,NA,NA,1,1,"32","40","40","New_York","NY",36,13,"33","NE","30",32,40,"NY40"
1946,3241,0,0,28.5,36.8,0,0,0,0,NA,NA,NA,0,0,"32","41","41","New_York","NY",36,13,"33","NE","30",32,41,"NY41"
1946,3242,0,0,37.4,42.8,0,1,0,0,NA,NA,NA,0,0,"32","42","42","New_York","NY",36,13,"33","NE","30",32,42,"NY42"
1946,3243,0,0,33.2,48.9,1,0,0,0,NA,NA,NA,0,0,"32","43","43","New_York","NY",36,13,"33","NE","30",32,43,"NY43"
1946,3244,0,0,42.5,49.9,0,1,0,0,NA,NA,NA,0,0,"32","44","44","New_York","NY",36,13,"33","NE","30",32,44,"NY44"
1946,3245,0,0,27.5,35.9,0,0,0,0,NA,NA,NA,0,0,"32","45","45","New_York","NY",36,13,"33","NE","30",32,45,"NY45"
1946,3301,1,1,89.2,90.6,0,0,0,0,NA,NA,NA,0,0,"33","01","1","North_Carolina","NC",37,47,"34","S","31",33,1,"NC01"
1946,3302,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"33","02","2","North_Carolina","NC",37,47,"34","S","31",33,2,"NC02"
1946,3303,1,1,66.7,71.6,0,0,0,0,NA,NA,NA,0,0,"33","03","3","North_Carolina","NC",37,47,"34","S","31",33,3,"NC03"
1946,3304,1,1,65.7,74.7,0,0,0,0,NA,NA,NA,0,0,"33","04","4","North_Carolina","NC",37,47,"34","S","31",33,4,"NC04"
1946,3305,1,1,62.9,66.5,0,0,0,0,NA,NA,NA,0,0,"33","05","5","North_Carolina","NC",37,47,"34","S","31",33,5,"NC05"
1946,3306,1,1,63.4,73.3,0,0,0,0,NA,NA,NA,0,0,"33","06","6","North_Carolina","NC",37,47,"34","S","31",33,6,"NC06"
1946,3307,1,1,73.9,79.3,0,0,0,0,NA,NA,NA,0,0,"33","07","7","North_Carolina","NC",37,47,"34","S","31",33,7,"NC07"
1946,3308,2,1,54.2,58.8,9,2,0,0,NA,NA,NA,0,0,"33","08","8","North_Carolina","NC",37,47,"34","S","31",33,8,"NC08"
1946,3309,1,1,54.9,58.8,0,0,0,0,NA,NA,NA,0,0,"33","09","9","North_Carolina","NC",37,47,"34","S","31",33,9,"NC09"
1946,3310,2,1,53.8,65.4,9,2,5,0,NA,NA,NA,0,0,"33","10","10","North_Carolina","NC",37,47,"34","S","31",33,10,"NC10"
1946,3311,1,1,58.5,65.6,0,0,0,0,NA,NA,NA,0,0,"33","11","11","North_Carolina","NC",37,47,"34","S","31",33,11,"NC11"
1946,3312,2,1,60.5,64.2,9,0,0,0,NA,NA,NA,0,0,"33","12","12","North_Carolina","NC",37,47,"34","S","31",33,12,"NC12"
1946,3401,0,0,NA,NA,1,0,1,0,NA,NA,NA,0,0,"34","01","1","North_Dakota","ND",38,36,"35","NC","32",34,1,"ND01"
1946,3402,0,0,NA,NA,0,0,1,0,NA,NA,NA,0,0,"34","02","2","North_Dakota","ND",38,36,"35","NC","32",34,2,"ND02"
1946,3501,0,0,35.8,43.2,0,0,0,0,NA,NA,NA,0,0,"35","01","1","Ohio","OH",39,24,"36","NC","33",35,1,"OH01"
1946,3502,0,0,36.8,44,0,0,0,0,NA,NA,NA,0,0,"35","02","2","Ohio","OH",39,24,"36","NC","33",35,2,"OH02"
1946,3503,1,0,48,52.6,1,1,4,0,NA,NA,NA,1,1,"35","03","3","Ohio","OH",39,24,"36","NC","33",35,3,"OH03"
1946,3504,0,0,40.8,38.8,0,0,0,0,NA,NA,NA,0,0,"35","04","4","Ohio","OH",39,24,"36","NC","33",35,4,"OH04"
1946,3505,0,0,39.7,31.9,0,0,0,0,NA,NA,NA,0,0,"35","05","5","Ohio","OH",39,24,"36","NC","33",35,5,"OH05"
1946,3506,0,0,45.2,48.2,0,0,0,0,NA,NA,NA,0,0,"35","06","6","Ohio","OH",39,24,"36","NC","33",35,6,"OH06"
1946,3507,0,0,32,38.2,0,0,0,0,NA,NA,NA,0,0,"35","07","7","Ohio","OH",39,24,"36","NC","33",35,7,"OH07"
1946,3508,0,0,36,40.2,0,0,0,0,NA,NA,NA,0,0,"35","08","8","Ohio","OH",39,24,"36","NC","33",35,8,"OH08"
1946,3509,0,0,49.9,48.4,0,1,0,0,NA,NA,NA,0,0,"35","09","9","Ohio","OH",39,24,"36","NC","33",35,9,"OH09"
1946,3510,0,0,33.4,35.6,0,0,0,0,NA,NA,NA,0,0,"35","10","10","Ohio","OH",39,24,"36","NC","33",35,10,"OH10"
1946,3511,0,0,39.4,46.4,0,1,0,0,NA,NA,NA,0,0,"35","11","11","Ohio","OH",39,24,"36","NC","33",35,11,"OH11"
1946,3512,0,0,38,45.7,0,0,0,0,NA,NA,NA,0,0,"35","12","12","Ohio","OH",39,24,"36","NC","33",35,12,"OH12"
1946,3513,0,0,27.9,NA,0,0,0,0,NA,NA,NA,0,0,"35","13","13","Ohio","OH",39,24,"36","NC","33",35,13,"OH13"
1946,3514,1,1,53.6,50.6,1,0,0,0,NA,NA,NA,0,1,"35","14","14","Ohio","OH",39,24,"36","NC","33",35,14,"OH14"
1946,3515,0,0,46.8,40,0,1,8,0,NA,NA,NA,0,0,"35","15","15","Ohio","OH",39,24,"36","NC","33",35,15,"OH15"
1946,3516,1,0,44.2,53.1,1,1,8,0,NA,NA,NA,1,1,"35","16","16","Ohio","OH",39,24,"36","NC","33",35,16,"OH16"
1946,3517,0,0,34.7,37.2,0,0,0,0,NA,NA,NA,0,0,"35","17","17","Ohio","OH",39,24,"36","NC","33",35,17,"OH17"
1946,3518,0,0,41.2,48.9,0,1,0,0,NA,NA,NA,0,0,"35","18","18","Ohio","OH",39,24,"36","NC","33",35,18,"OH18"
1946,3519,1,1,59.8,63.4,0,0,0,0,NA,NA,NA,0,0,"35","19","19","Ohio","OH",39,24,"36","NC","33",35,19,"OH19"
1946,3520,1,1,67,75.8,0,0,0,0,NA,NA,NA,0,0,"35","20","20","Ohio","OH",39,24,"36","NC","33",35,20,"OH20"
1946,3521,1,1,64,77.7,0,1,0,0,NA,NA,NA,0,0,"35","21","21","Ohio","OH",39,24,"36","NC","33",35,21,"OH21"
1946,3522,0,0,28.3,42.6,0,0,0,0,NA,NA,NA,0,0,"35","22","22","Ohio","OH",39,24,"36","NC","33",35,22,"OH22"
1946,3523,0,0,40.5,46.9,0,1,4,0,NA,NA,NA,0,0,"35","23","23","Ohio","OH",39,24,"36","NC","33",35,23,"OH23"
1946,3601,0,0,45.5,48.9,1,1,0,0,NA,NA,NA,0,1,"36","01","1","Oklahoma","OK",40,53,"37","S","34",36,1,"OK01"
1946,3602,1,1,63.1,58,1,0,0,0,NA,NA,NA,0,0,"36","02","2","Oklahoma","OK",40,53,"37","S","34",36,2,"OK02"
1946,3603,2,1,85,76.2,9,0,0,0,NA,NA,NA,0,0,"36","03","3","Oklahoma","OK",40,53,"37","S","34",36,3,"OK03"
1946,3604,2,1,64.4,61.7,9,2,5,0,NA,NA,NA,0,0,"36","04","4","Oklahoma","OK",40,53,"37","S","34",36,4,"OK04"
1946,3605,1,1,52,62.9,0,0,0,0,NA,NA,NA,0,0,"36","05","5","Oklahoma","OK",40,53,"37","S","34",36,5,"OK05"
1946,3606,2,1,65.7,60,9,2,0,0,NA,NA,NA,0,0,"36","06","6","Oklahoma","OK",40,53,"37","S","34",36,6,"OK06"
1946,3607,2,1,78.7,70.8,9,0,0,0,NA,NA,NA,0,0,"36","07","7","Oklahoma","OK",40,53,"37","S","34",36,7,"OK07"
1946,3608,0,0,45.2,41.9,0,0,0,0,NA,NA,NA,0,0,"36","08","8","Oklahoma","OK",40,53,"37","S","34",36,8,"OK08"
1946,3701,3,0,28,33.3,9,4,7,0,NA,NA,NA,0,0,"37","01","1","Oregon","OR",41,72,"38","W","35",37,1,"OR01"
1946,3702,0,0,32.6,34.3,0,0,0,0,NA,NA,NA,0,0,"37","02","2","Oregon","OR",41,72,"38","W","35",37,2,"OR02"
1946,3703,0,0,43.3,44.9,0,1,4,0,NA,NA,NA,0,0,"37","03","3","Oregon","OR",41,72,"38","W","35",37,3,"OR03"
1946,3704,0,0,30.8,36,0,0,0,0,NA,NA,NA,0,0,"37","04","4","Oregon","OR",41,72,"38","W","35",37,4,"OR04"
1946,3801,1,0,42.7,58.4,1,1,8,0,NA,NA,NA,1,1,"38","01","1","Pennsylvania","PA",42,14,"39","NE","36",38,1,"PA01"
1946,3802,1,0,48.6,62.7,1,0,0,0,NA,NA,NA,1,0,"38","02","2","Pennsylvania","PA",42,14,"39","NE","36",38,2,"PA02"
1946,3803,2,0,37.9,58.3,9,0,0,0,NA,NA,NA,1,0,"38","03","3","Pennsylvania","PA",42,14,"39","NE","36",38,3,"PA03"
1946,3804,1,0,47,66.2,0,0,0,0,NA,NA,NA,1,0,"38","04","4","Pennsylvania","PA",42,14,"39","NE","36",38,4,"PA04"
1946,3805,1,0,43.1,54.2,1,0,0,0,NA,NA,NA,1,1,"38","05","5","Pennsylvania","PA",42,14,"39","NE","36",38,5,"PA05"
1946,3806,1,0,41.5,50.8,1,1,8,0,NA,NA,NA,1,1,"38","06","6","Pennsylvania","PA",42,14,"39","NE","36",38,6,"PA06"
1946,3807,3,0,33.5,48.5,9,0,0,0,NA,NA,NA,0,0,"38","07","7","Pennsylvania","PA",42,14,"39","NE","36",38,7,"PA07"
1946,3808,0,0,41.1,42,0,0,0,0,NA,NA,NA,0,0,"38","08","8","Pennsylvania","PA",42,14,"39","NE","36",38,8,"PA08"
1946,3809,3,0,27.3,38.7,9,3,0,0,NA,NA,NA,0,0,"38","09","9","Pennsylvania","PA",42,14,"39","NE","36",38,9,"PA09"
1946,3810,2,0,49,56.4,9,0,0,0,NA,NA,NA,1,0,"38","10","10","Pennsylvania","PA",42,14,"39","NE","36",38,10,"PA10"
1946,3811,1,0,49.2,52.1,1,0,0,0,NA,NA,NA,1,1,"38","11","11","Pennsylvania","PA",42,14,"39","NE","36",38,11,"PA11"
1946,3812,0,0,37.3,43.2,0,0,0,0,NA,NA,NA,0,0,"38","12","12","Pennsylvania","PA",42,14,"39","NE","36",38,12,"PA12"
1946,3813,1,0,42.8,56.5,0,1,0,0,NA,NA,NA,1,0,"38","13","13","Pennsylvania","PA",42,14,"39","NE","36",38,13,"PA13"
1946,3814,0,0,32.6,35,0,0,0,0,NA,NA,NA,0,0,"38","14","14","Pennsylvania","PA",42,14,"39","NE","36",38,14,"PA14"
1946,3815,0,0,31.5,39,0,0,0,0,NA,NA,NA,0,0,"38","15","15","Pennsylvania","PA",42,14,"39","NE","36",38,15,"PA15"
1946,3816,0,0,25.6,36.3,0,0,0,0,NA,NA,NA,0,0,"38","16","16","Pennsylvania","PA",42,14,"39","NE","36",38,16,"PA16"
1946,3817,0,0,33.8,35.5,0,1,4,0,NA,NA,NA,0,0,"38","17","17","Pennsylvania","PA",42,14,"39","NE","36",38,17,"PA17"
1946,3818,0,0,31,37.5,0,0,0,0,NA,NA,NA,0,0,"38","18","18","Pennsylvania","PA",42,14,"39","NE","36",38,18,"PA18"
1946,3819,0,0,30.5,35.7,0,0,0,0,NA,NA,NA,0,0,"38","19","19","Pennsylvania","PA",42,14,"39","NE","36",38,19,"PA19"
1946,3820,1,1,52.5,57.3,0,1,0,0,NA,NA,NA,0,0,"38","20","20","Pennsylvania","PA",42,14,"39","NE","36",38,20,"PA20"
1946,3821,0,0,48,47.5,0,1,0,0,NA,NA,NA,0,0,"38","21","21","Pennsylvania","PA",42,14,"39","NE","36",38,21,"PA21"
1946,3822,3,0,34.1,42.2,9,3,8,0,NA,NA,NA,0,0,"38","22","22","Pennsylvania","PA",42,14,"39","NE","36",38,22,"PA22"
1946,3823,2,0,47.1,54.6,9,4,0,0,NA,NA,NA,1,0,"38","23","23","Pennsylvania","PA",42,14,"39","NE","36",38,23,"PA23"
1946,3824,1,1,56.8,62.2,1,0,0,0,NA,NA,NA,0,0,"38","24","24","Pennsylvania","PA",42,14,"39","NE","36",38,24,"PA24"
1946,3825,0,0,41.2,49.6,0,0,0,0,NA,NA,NA,0,0,"38","25","25","Pennsylvania","PA",42,14,"39","NE","36",38,25,"PA25"
1946,3826,0,0,45.4,47.4,0,1,4,0,NA,NA,NA,0,0,"38","26","26","Pennsylvania","PA",42,14,"39","NE","36",38,26,"PA26"
1946,3827,1,1,52.9,59.7,0,0,0,0,NA,NA,NA,0,0,"38","27","27","Pennsylvania","PA",42,14,"39","NE","36",38,27,"PA27"
1946,3828,3,0,36.1,45.4,9,0,0,0,NA,NA,NA,0,0,"38","28","28","Pennsylvania","PA",42,14,"39","NE","36",38,28,"PA28"
1946,3829,3,0,46.5,49.8,9,2,8,0,NA,NA,NA,0,0,"38","29","29","Pennsylvania","PA",42,14,"39","NE","36",38,29,"PA29"
1946,3830,0,0,39.9,48.3,1,0,0,0,NA,NA,NA,0,1,"38","30","30","Pennsylvania","PA",42,14,"39","NE","36",38,30,"PA30"
1946,3831,0,0,36.2,46.2,1,0,0,0,NA,NA,NA,0,1,"38","31","31","Pennsylvania","PA",42,14,"39","NE","36",38,31,"PA31"
1946,3832,1,1,62.8,71.6,0,0,0,0,NA,NA,NA,0,0,"38","32","32","Pennsylvania","PA",42,14,"39","NE","36",38,32,"PA32"
1946,3833,2,1,57.9,69.2,9,2,0,0,NA,NA,NA,0,0,"38","33","33","Pennsylvania","PA",42,14,"39","NE","36",38,33,"PA33"
1946,3901,1,1,57.1,61.9,0,0,0,0,NA,NA,NA,0,0,"39","01","1","Rhode_Island","RI",44,5,"40","NE","37",39,1,"RI01"
1946,3902,1,1,52.6,57.7,0,0,0,0,NA,NA,NA,0,0,"39","02","2","Rhode_Island","RI",44,5,"40","NE","37",39,2,"RI02"
1946,4001,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"40","01","1","South_Carolina","SC",45,48,"41","S","38",40,1,"SC01"
1946,4002,1,1,NA,NA,1,5,2,0,NA,NA,NA,0,0,"40","02","2","South_Carolina","SC",45,48,"41","S","38",40,2,"SC02"
1946,4003,2,1,NA,NA,9,7,5,0,NA,NA,NA,0,0,"40","03","3","South_Carolina","SC",45,48,"41","S","38",40,3,"SC03"
1946,4004,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"40","04","4","South_Carolina","SC",45,48,"41","S","38",40,4,"SC04"
1946,4005,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"40","05","5","South_Carolina","SC",45,48,"41","S","38",40,5,"SC05"
1946,4006,1,1,NA,NA,0,5,2,0,NA,NA,NA,0,0,"40","06","6","South_Carolina","SC",45,48,"41","S","38",40,6,"SC06"
1946,4101,0,0,38.5,36,0,0,0,0,NA,NA,NA,0,0,"41","01","1","South_Dakota","SD",46,37,"42","NC","39",41,1,"SD01"
